,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
106,23.8,12.8,3.1,0.8,3.1,0.8,0500000US29163
107,14.1,11.3,1.7,1.2,1.8,1.3,0500000US29169
108,24.7,14,2.9,1.1,2.9,1,0500000US29175
109,23,22.2,3.5,3.4,3.5,3.4,0500000US29183
110,18.9,12.5,3.1,1.1,2.8,1.1,0500000US29187
111,26.2,13.1,3,0.7,3,0.7,0500000US29199
112,19.3,15.2,3.6,2.8,3.7,3,0500000US29003
113,23.1,16.8,2.4,1.2,2.4,1.2,0500000US29097
114,24.5,16.9,2.4,1.3,2.4,1.2,0500000US29007
115,19.4,17.4,2.2,1.9,2.3,1.9,0500000US29113
1,0.3,0.2,0.1,0,0.1,0,0500000US35003
2,20,11.2,2.4,0.7,2.5,0.8,0500000US35005
3,5.2,1.6,0.9,0.1,0.8,0.1,0500000US35006
4,9.6,2.6,2,0.2,1.3,0.2,0500000US35007
5,17.6,12.6,1.7,1,1.8,1,0500000US35009
6,5.4,1.9,0.8,0.2,0.8,0.2,0500000US35011
7,15.2,12.6,1.6,1,1.7,1.1,0500000US35013
8,16.4,12.3,1.4,0.6,1.5,0.7,0500000US35015
9,10.7,10.1,0.9,0.7,0.9,0.8,0500000US35017
10,8.2,2.3,1.5,0.2,1.5,0.2,0500000US35019
11,3.8,1.1,0.5,0.3,0.5,0.3,0500000US35021
12,10.2,3,1.8,0.3,1.8,0.3,0500000US35023
13,13.7,11,1.3,0.7,1.3,0.8,0500000US35025
14,2.4,2.2,0.5,0.4,0.5,0.4,0500000US35027
15,27.4,27.3,4.8,4.8,4.7,4.7,0500000US35028
16,14.7,6.2,2.5,0.6,2.4,0.6,0500000US35029
17,3.3,2.7,0.3,0.2,0.4,0.3,0500000US35031
18,0.1,0.1,0,0,0,0,0500000US35033
19,11.5,10.1,2.1,1.5,1.9,1.4,0500000US35035
20,12.7,3.6,1.9,0.3,1.7,0.2,0500000US35037
21,0.5,0.3,0.1,0,0.1,0,0500000US35039
22,15.4,11,1.7,1,1.6,0.9,0500000US35041
23,17.4,17,2.2,2.1,2.3,2.3,0500000US35043
24,9.7,7.5,1.5,1.1,1.5,1.1,0500000US35045
25,7.8,2.3,0.9,0.2,1,0.2,0500000US35047
26,14.6,12.6,2.4,2,2.3,2,0500000US35049
27,10.6,2.9,1.3,0.1,1.3,0.1,0500000US35051
28,7,6.3,0.4,0.3,0.5,0.3,0500000US35053
29,2.8,1.2,0.5,0.1,0.5,0.1,0500000US35055
30,3.3,1.8,0.9,0.2,0.9,0.2,0500000US35057
31,13.7,3.7,1.9,0.2,1.9,0.2,0500000US35059
32,15.8,10.1,2.4,1.3,2.6,1.5,0500000US35061
33,19.2,17.5,2.3,2,2.3,2,0500000US35001
1,11.9,6.6,1.6,0.7,1.7,0.6,0500000US37113
2,20,6.1,3.7,0.7,3.8,0.7,0500000US37117
3,13.3,3.6,2.1,0.3,2,0.3,0500000US37123
4,14.3,13.4,2.2,1.9,2.2,2,0500000US37129
5,15.2,8.6,2,0.9,2,1,0500000US37137
6,12.9,9.2,2.3,1.2,2.2,1.4,0500000US37141
7,15.2,12.8,2.7,1.9,2.6,2,0500000US37147
8,16.5,6.5,2.8,0.4,2.8,0.4,0500000US37153
9,17.3,15.5,1.8,1.4,1.8,1.5,0500000US37159
10,17.4,8.6,2.8,0.8,2.7,0.8,0500000US37165
11,17.7,12.1,2.3,1.2,2.3,1.3,0500000US37171
12,13.3,9.7,2.1,1.2,2.1,1.3,0500000US37175
13,19,18.6,3.1,3,3,2.9,0500000US37183
14,8.3,8.2,1.7,1.7,1.6,1.6,0500000US37189
15,16.4,9.7,3.2,1.2,3.2,1.3,0500000US37195
16,16,12.6,2.9,2,2.8,2.1,0500000US37001
17,16.6,15.5,2,1.8,2,1.8,0500000US37119
18,16.8,13.7,2.1,1.5,2.1,1.5,0500000US37051
19,21.2,10,3.5,1.2,3.4,1.1,0500000US37003
20,18.1,4.4,2.7,0.2,2.6,0.2,0500000US37005
21,17.5,5,3.6,0.5,3.6,0.5,0500000US37007
22,17.5,7.8,2.9,0.8,2.9,0.8,0500000US37009
23,7.2,2.8,1.8,0.4,1.4,0.5,0500000US37011
24,18.6,9.6,3.2,1,3.2,1.2,0500000US37013
25,14.3,3.9,3.4,0.4,3.4,0.4,0500000US37015
26,17.1,5,3.2,0.5,3.2,0.5,0500000US37017
27,17.9,14.7,2.2,1.5,2.2,1.5,0500000US37019
28,14.1,13.6,2,1.9,2,2,0500000US37021
29,18.4,10.1,2.7,1.1,2.7,1.1,0500000US37023
30,15.9,15,1.9,1.6,1.8,1.6,0500000US37025
31,16.3,11.9,2.7,1.7,2.8,1.7,0500000US37027
32,15.2,15,2.2,2.2,2.2,2.2,0500000US37029
33,11.5,10.4,1.8,1.4,1.5,1.2,0500000US37031
34,22.2,5.5,4.3,0.4,4.4,0.4,0500000US37033
35,18.7,15,2.5,1.8,2.5,1.8,0500000US37035
36,18.2,15.2,4,3.3,4.1,3.5,0500000US37037
37,17.8,5.2,3.4,0.4,3.5,0.4,0500000US37039
38,16.2,8.6,3.5,1.8,3.5,1.7,0500000US37041
39,19.9,6,3.5,0.3,3.4,0.3,0500000US37043
40,18.7,11.5,2.9,1.2,2.8,1.2,0500000US37045
41,17.5,5.7,3.4,0.7,3.4,0.7,0500000US37047
42,17.4,14.9,2.6,2.2,2.8,2.3,0500000US37049
43,10.6,10.5,1.7,1.6,1.4,1.3,0500000US37053
44,6.8,6.8,0.8,0.8,0.8,0.8,0500000US37055
45,16,13.1,2.8,2.2,2.8,2.2,0500000US37057
46,17,5.1,3.1,0.4,3.1,0.4,0500000US37061
47,15.7,14.7,2.4,2.1,2.5,2.3,0500000US37063
48,16.7,14.8,2.5,2,2.5,2,0500000US37067
49,15.4,9.7,3,1.5,3.1,1.8,0500000US37069
50,17.3,11,2.4,1.1,2.7,1.1,0500000US37073
51,6.6,2.7,1.3,0.4,1.3,0.4,0500000US37075
52,18.4,6.5,3.6,1.2,3.6,1.2,0500000US37079
53,18.4,15.6,2.6,2,2.6,2,0500000US37081
54,15.2,11.3,2.5,1.8,2.4,1.7,0500000US37085
55,16.2,10.1,2.3,1.2,2.3,1.2,0500000US37087
56,14,7.3,2.4,0.8,2.4,0.8,0500000US37091
57,15.3,11.1,2.4,1.6,2.4,1.6,0500000US37093
58,17.9,15.7,2.4,1.9,2.4,1.9,0500000US37097
59,6.6,4.6,1.2,0.6,1,0.6,0500000US37099
60,19.3,7.6,3.3,0.9,3.4,0.8,0500000US37103
61,20.9,13.5,3,1.6,3.1,1.6,0500000US37105
62,17.5,16.6,1.5,1.4,1.6,1.5,0500000US37109
63,18.2,8.6,2.7,0.7,2.7,0.7,0500000US37111
64,12.3,7.8,2.4,1.2,2.4,1.2,0500000US37115
65,12.5,9.5,1.8,1.1,1.7,1.2,0500000US37121
66,17.2,13.8,2.5,1.7,2.4,1.8,0500000US37125
67,18,12.2,2.9,1.4,3,1.5,0500000US37127
68,13.2,4.3,3.1,0.5,2.9,0.5,0500000US37131
69,13.7,12.9,1.7,1.5,1.8,1.7,0500000US37133
70,20.8,20.6,3.1,3.1,3.1,3.1,0500000US37135
71,18.2,13.7,3.5,1.7,3.3,1.8,0500000US37139
72,15.4,12.5,3.3,2.4,3.3,2.7,0500000US37143
73,17.4,12.3,3,2.1,3,2,0500000US37145
74,18.8,10,2.5,0.9,2.5,0.9,0500000US37149
75,15.3,12.5,2.2,1.7,2.2,1.7,0500000US37151
76,15.6,5.7,3.1,0.6,3.2,0.6,0500000US37155
77,20.4,9.5,3.4,1.2,3.2,1.3,0500000US37157
78,18.9,7.4,3.1,0.5,3,0.6,0500000US37161
79,20.2,6.1,3.5,0.5,3.7,0.5,0500000US37163
80,17.6,14.1,1.9,1.2,1.8,1.2,0500000US37167
81,18.9,10.3,3,1.3,3.1,1.3,0500000US37169
82,8.6,2.8,1.1,0.1,1.4,0.2,0500000US37173
83,15.4,4.2,3.6,0.5,3.6,0.5,0500000US37177
84,18.9,17.1,2.2,1.8,2.2,1.8,0500000US37179
85,16,6.7,3.7,0.9,3.5,1,0500000US37181
86,16.1,5.7,3.2,0.6,3,0.7,0500000US37185
87,15.2,5,4.8,0.7,4.7,0.7,0500000US37187
88,17,11,3.2,1.7,3.1,1.7,0500000US37191
89,13.8,8.7,2.8,1.5,2.7,1.6,0500000US37193
90,13.4,13.2,1.7,1.7,1.7,1.7,0500000US37197
91,20.2,6,3.6,0.3,3.5,0.3,0500000US37199
92,16.8,14.6,2.8,2.2,2.8,2.3,0500000US37059
93,18.9,6.4,3.5,0.8,3.7,0.8,0500000US37065
94,15.8,12.3,1.9,1.3,1.9,1.2,0500000US37071
95,16.7,11.2,3.1,2,3.2,2,0500000US37077
96,19.1,5.7,3.7,0.5,3.7,0.5,0500000US37083
97,18.6,13.9,2.5,1.7,2.6,1.7,0500000US37089
98,11.9,2.9,2.6,0.3,2.4,0.3,0500000US37095
99,16.2,12.5,3.2,2.2,3.2,2.3,0500000US37101
100,19.4,7.9,3.2,1,3.3,1,0500000US37107
1,17,15.7,2.2,2,2.3,2.1,0500000US33005
2,17.1,9.2,2.4,0.9,2.2,0.8,0500000US33007
3,15.1,10.2,2.3,1,2.1,1.1,0500000US33019
4,20.6,19.8,2.8,2.7,2.8,2.7,0500000US33011
5,19.3,19,2.5,2.5,2.6,2.6,0500000US33013
6,16.9,16.4,3.3,3.2,3.2,3.2,0500000US33015
7,19.6,19.3,2.4,2.4,2.4,2.4,0500000US33017
8,13.1,12.9,1.7,1.7,1.7,1.7,0500000US33001
9,14.1,12.2,2,1.7,1.9,1.6,0500000US33009
10,5.7,4.8,0.8,0.6,0.7,0.6,0500000US33003
1,5.1,1.3,0.6,0,0.8,0.1,0500000US30003
2,1.9,1.9,0.1,0.1,0.1,0.1,0500000US30005
3,6.9,6.8,0.3,0.3,0.3,0.3,0500000US30007
4,4,3.1,0.5,0.1,0.4,0.1,0500000US30009
5,4.9,1.2,1.6,0.1,1.4,0.1,0500000US30011
6,18.9,14.6,2.4,1.6,2.4,1.7,0500000US30013
7,6.3,1.9,1.6,0.2,1.5,0.2,0500000US30015
8,16,13.2,2.1,1.5,2.1,1.4,0500000US30017
9,1.7,1.6,0.2,0.2,0.2,0.2,0500000US30019
10,13,12.8,1.3,1.3,1.3,1.3,0500000US30021
11,24.3,6.4,4.1,0.3,3.9,0.3,0500000US30023
12,1.9,1.8,0.1,0.1,0.1,0.1,0500000US30025
13,18.7,12,1.8,0.7,2.2,0.6,0500000US30027
14,14,12.9,1.9,1.6,1.8,1.6,0500000US30029
15,13.3,13.3,1.6,1.6,1.7,1.7,0500000US30031
16,7,1.1,2.1,0,2,0,0500000US30033
17,7.8,2.1,0.9,0.1,1.1,0.2,0500000US30035
18,6.7,1.5,1.7,0.1,1.6,0.1,0500000US30037
19,1.2,1.2,0,0,0,0,0500000US30039
20,15.5,13.1,1.5,0.7,1.5,0.9,0500000US30041
21,13,8.6,3.1,1.8,2.9,1.7,0500000US30043
22,4.8,4.7,0.4,0.4,0.4,0.4,0500000US30045
23,9.5,4.4,1.6,0.3,1.6,0.3,0500000US30047
24,16.6,16.4,1.6,1.5,1.5,1.4,0500000US30049
25,4,1,1,0.1,1.2,0.1,0500000US30051
26,13.4,3.1,2.5,0.2,2.3,0.2,0500000US30053
27,8.9,1.6,2.5,0,2.5,0,0500000US30055
28,5.6,2.7,0.7,0.3,0.7,0.2,0500000US30057
29,1.4,1.4,0.1,0.1,0.1,0.1,0500000US30059
30,7.9,2.9,1.2,0.2,1.1,0.2,0500000US30061
31,13.7,13.4,1.6,1.5,1.8,1.8,0500000US30063
32,22.2,5.8,4.3,0.5,4.1,0.4,0500000US30065
33,11.7,10.7,0.9,0.6,1.1,0.9,0500000US30067
34,3.3,0.3,0.9,0,0.7,0,0500000US30069
35,0.9,0.9,0.1,0.1,0.1,0.1,0500000US30071
36,14.1,12.5,1.1,0.5,1,0.6,0500000US30073
37,2.2,2.2,0.3,0.3,0.3,0.3,0500000US30075
38,15.1,12.8,1.4,0.8,1.5,1,0500000US30077
39,1.4,1.4,0.2,0.2,0.2,0.2,0500000US30079
40,19.7,6.5,3.3,0.3,3.1,0.3,0500000US30081
41,11.2,10,0.8,0.5,0.9,0.5,0500000US30083
42,1.4,0.6,0.5,0.1,0.3,0.1,0500000US30085
43,3.3,2,0.5,0.1,0.4,0.2,0500000US30087
44,6.6,3.6,1.2,0.4,1.2,0.4,0500000US30089
45,13,9.4,1.7,0.3,1.3,0.3,0500000US30091
46,18.7,18.3,1.3,1.3,1.3,1.3,0500000US30093
47,11.2,5.9,1.5,0.3,1.7,0.3,0500000US30095
48,2.2,2.2,0.3,0.3,0.3,0.3,0500000US30097
49,9.9,4.4,1.6,0.2,1.3,0.2,0500000US30099
50,14.9,4.1,2.5,0.2,3.4,0.2,0500000US30101
51,6.8,1.2,2,0.3,2,0.3,0500000US30103
52,9.5,6.9,0.8,0.4,0.9,0.4,0500000US30105
53,3.9,3,0.3,0.2,0.3,0.2,0500000US30107
54,23.7,3,3.8,0.3,4.6,0.3,0500000US30109
55,18.9,17.1,2,1.6,1.8,1.5,0500000US30111
56,16.8,10.2,2,0.6,2.2,0.6,0500000US30001
1,27.1,24.5,2.9,2.6,2.9,2.7,0500000US31001
2,28.6,6.3,3.1,0.3,2.9,0.3,0500000US31003
3,10.5,10.5,0.8,0.8,0.8,0.8,0500000US31005
4,11.5,2.9,2.4,0,2.7,0,0500000US31007
5,11.8,2.3,3.3,0,3.3,0,0500000US31009
6,27.5,16.2,3.4,1.4,3.1,1.8,0500000US31011
7,25.9,25.5,1.2,1.2,1.2,1.2,0500000US31013
8,13.6,2.2,1.8,0,1.8,0,0500000US31015
9,22.9,5.5,3.7,0.5,3.8,0.5,0500000US31017
10,25.9,23.6,2.3,1.9,2.4,2.1,0500000US31019
11,28.2,20.5,2,1.3,2,1.3,0500000US31021
12,27.1,14.1,4,1,3.7,1,0500000US31023
13,24.1,23.8,2.6,2.6,2.7,2.7,0500000US31025
14,29.3,14.9,2.9,1.2,2.9,1.2,0500000US31027
15,15.2,15,1.1,1.1,1.1,1.1,0500000US31029
16,13,10.7,2.2,0.7,1.8,0.9,0500000US31031
17,22.5,17.8,2,1.1,2.1,1.2,0500000US31033
18,21.4,11.7,3,0.6,2.2,0.7,0500000US31037
19,26.3,20.6,2.1,1.3,2,1.4,0500000US31039
20,18.8,14.5,2.7,1.6,2.5,1.7,0500000US31043
21,26.3,19.1,3.3,0.8,2.7,0.9,0500000US31045
22,21.1,20.7,1.5,1.5,1.4,1.4,0500000US31047
23,23.8,6.4,5.8,0.7,5.8,0.7,0500000US31049
24,16.4,16.2,1.1,1.1,1.1,1.1,0500000US31051
25,27.2,18.8,2.5,1.4,2.7,1.5,0500000US31053
26,24.8,23.3,3.5,3.3,3.5,3.3,0500000US31055
27,25.3,7,5.6,0.3,5.7,0.3,0500000US31057
28,34,9.6,3.5,0.5,3.4,0.5,0500000US31059
29,21.5,5.2,6.3,0.6,6.4,0.6,0500000US31061
30,22.1,5.4,4.4,0.3,4.4,0.3,0500000US31063
31,24.3,6.3,4.9,0.4,4.8,0.4,0500000US31065
32,30.2,19.4,3.2,1.9,3.3,2,0500000US31067
33,21.1,5.5,3.2,0.3,3.5,0.3,0500000US31069
34,11.7,11.4,0.5,0.5,0.5,0.5,0500000US31071
35,18.4,6.6,3.1,0.5,3.1,0.5,0500000US31073
36,12.2,3.3,4.9,0.8,4.6,0.8,0500000US31075
37,20.7,5.9,3,0.5,3,0.5,0500000US31077
38,23.5,23,2.9,2.9,2.9,2.9,0500000US31079
39,24.8,24.5,4.1,4.1,4.6,4.5,0500000US31081
40,15.8,4.9,2.3,0.5,2.3,0.5,0500000US31083
41,19.6,3.8,5.1,0.2,5.1,0.2,0500000US31085
42,23.2,5.2,6.1,0.4,6.2,0.4,0500000US31087
43,29,9.4,2.5,0.5,2.7,0.5,0500000US31089
44,3,1.3,0.7,0.4,0.7,0.4,0500000US31091
45,36.2,9.5,4.6,0.5,4.3,0.5,0500000US31093
46,27.9,16.2,2.2,1.1,2.3,1.1,0500000US31095
47,26,15,2.9,1.3,2.8,1.4,0500000US31097
48,24,23.9,4.3,4.3,4.2,4.2,0500000US31099
49,18.4,10.5,2.4,0.7,2.2,0.6,0500000US31101
50,7.1,7.1,1.2,1.2,1.2,1.2,0500000US31103
51,25.9,7.3,4.8,0.5,4.9,0.5,0500000US31105
52,27.9,5.3,3,0.2,2.9,0.2,0500000US31107
53,26.5,25.9,3.9,3.9,4,3.9,0500000US31109
54,23.1,19.9,2.1,1.6,2.2,1.6,0500000US31111
55,16.8,3.5,3.8,0,3.8,0,0500000US31113
56,16.9,3.1,3.5,0.4,3.5,0.4,0500000US31115
57,27.5,20.1,2.6,1.4,2.5,1.4,0500000US31119
58,22.2,21.9,2,2,2.1,2.1,0500000US31121
59,12.8,12.6,0.8,0.8,0.8,0.8,0500000US31123
60,32.9,7.6,4.6,0.3,4.6,0.3,0500000US31129
61,27.7,27.3,2.5,2.5,2.5,2.5,0500000US31131
62,25.6,5.6,4,0.5,4,0.5,0500000US31133
63,29.8,22.9,2.3,1.3,2.3,1.4,0500000US31137
64,26.2,25.8,1.8,1.8,1.8,1.8,0500000US31139
65,20.7,13.4,3.3,1.6,3.2,1.6,0500000US31143
66,20.9,16,2.8,1.4,2.7,1.6,0500000US31145
67,26.7,6.8,2.3,0.6,2.3,0.6,0500000US31149
68,21.3,21,1.8,1.7,1.8,1.8,0500000US31151
69,26.9,26.6,3.9,3.8,3.8,3.8,0500000US31153
70,23.2,17.3,2.4,0.9,2.4,1,0500000US31157
71,32.9,25.3,2.5,1.6,2.5,1.6,0500000US31159
72,23.9,4.8,2.8,0.3,2.9,0.3,0500000US31163
73,13.5,3.3,2.9,0,2.8,0,0500000US31165
74,23.9,17,3,1,2.6,1.5,0500000US31167
75,3.6,3.4,0,0,0,0,0500000US31171
76,0.4,0.4,0.1,0.1,0.2,0.2,0500000US31173
77,26,25.8,4.3,4.3,3.9,3.9,0500000US31177
78,25.2,25,1.7,1.7,1.7,1.7,0500000US31179
79,19.9,9.6,3,1,3.2,0.9,0500000US31181
80,22.4,22.1,2.8,2.8,3.1,3,0500000US31185
81,25.9,15.8,3.2,1.6,3.2,1.6,0500000US31127
82,22.9,22.7,2.1,2.1,2.1,2.1,0500000US31135
83,29.2,25.9,2.7,2,2.6,2,0500000US31141
84,25,15.4,2.9,0.5,2.3,0.6,0500000US31147
85,19.6,19.4,1.9,1.9,1.8,1.8,0500000US31155
86,22,5.3,4.8,0.5,4.9,0.5,0500000US31161
87,30.2,6.9,3.6,0.6,3.6,0.6,0500000US31169
88,32.8,8.4,3.2,0.5,3.3,0.5,0500000US31175
89,12.2,3.3,1.7,0.3,1.7,0.3,0500000US31183
90,24.8,16.2,2.6,1.1,2.6,1.2,0500000US31041
91,22.2,6.1,4.1,0.4,4.1,0.4,0500000US31125
92,20.1,19.8,2,2,2,2,0500000US31035
93,24,5.4,2.9,0.4,3.7,0.4,0500000US31117
1,19.6,18.8,2.4,2.3,2.4,2.3,0500000US34003
2,21.6,20.2,2.8,2.6,2.8,2.6,0500000US34005
3,17.8,16.3,2.6,2.2,2.5,2.1,0500000US34007
4,9.8,8,1.4,0.9,1.1,0.7,0500000US34009
5,18.6,14.4,2.1,1.3,2.2,1.4,0500000US34011
6,13.8,12.2,2.1,1.6,2.1,1.7,0500000US34013
7,18.9,17.8,2.8,2.6,2.8,2.5,0500000US34015
8,13.8,13,1.4,1.2,1.5,1.3,0500000US34017
9,19.9,19.7,2.9,2.9,2.9,2.9,0500000US34019
10,19.1,17.3,2.7,2.3,2.7,2.3,0500000US34021
11,20,18.4,2.3,2.1,2.3,2,0500000US34023
12,18.2,17.4,2.5,2.4,2.6,2.4,0500000US34025
13,21.2,20.5,2.8,2.7,2.8,2.6,0500000US34027
14,21.2,14.2,3,1.8,2.9,1.8,0500000US34029
15,17.8,16.2,1.8,1.4,1.9,1.5,0500000US34031
16,20.4,17.6,2,1.4,2.1,1.5,0500000US34033
17,19,18.8,2.8,2.7,2.8,2.8,0500000US34035
18,17.9,17.6,2.4,2.4,2.4,2.4,0500000US34037
19,17,15.4,2.2,1.9,2.3,2,0500000US34039
20,23.1,21.1,2.2,1.9,2.2,1.9,0500000US34041
21,17.3,15.1,2,1.5,1.9,1.4,0500000US34001
1,25.1,8,4.2,0.7,4.1,0.7,0500000US39001
2,21.4,17.6,2.8,2,2.8,2.2,0500000US39003
3,25.6,20.3,2.4,1.7,2.5,1.7,0500000US39005
4,20.3,15.5,2.5,1.5,2.4,1.5,0500000US39007
5,19.1,14.6,1.9,1.3,2,1.4,0500000US39009
6,24.3,19.9,3.4,2.6,3.3,2.7,0500000US39011
7,23.5,11.2,2.6,1,2.7,1,0500000US39013
8,19.4,17.2,3.4,2.7,3.4,2.8,0500000US39017
9,23,10.4,3.4,1.2,3.4,1.3,0500000US39019
10,20.2,19.9,2,2,1.9,1.9,0500000US39021
11,22.5,15.9,2.9,1.5,2.9,1.5,0500000US39023
12,18.8,17.6,3.2,2.9,3.2,2.9,0500000US39025
13,22.2,16.6,2.6,1.4,2.7,1.4,0500000US39027
14,23.3,13.1,3.3,1.5,3.3,1.6,0500000US39029
15,27.7,11.2,3.6,1.1,3.7,0.9,0500000US39031
16,25,19.3,2.4,1.4,2.3,1.4,0500000US39033
17,20.1,16.3,3,2.2,2.9,2.2,0500000US39035
18,27,13.6,4,1.5,3.9,1.5,0500000US39037
19,24.5,24,1.7,1.7,1.8,1.8,0500000US39039
20,21.4,21,3.8,3.7,3.7,3.6,0500000US39041
21,23.2,20.2,2.1,1.4,2,1.6,0500000US39043
22,20,16.8,3,2.4,2.9,2.5,0500000US39045
23,24.8,14.3,3,1,2.9,1,0500000US39047
24,18.3,16.8,2.4,2,2.3,2,0500000US39049
25,22.1,21.8,2.3,2.3,2.3,2.3,0500000US39051
26,21.9,9.5,3.3,0.8,3.2,0.8,0500000US39053
27,22.6,18,3.8,2.5,3.5,2.7,0500000US39055
28,23.3,21.2,2.7,2.4,2.7,2.4,0500000US39057
29,22.3,12.7,2.6,1.1,2.6,1.1,0500000US39059
30,18.7,16.8,2.9,2.4,3,2.5,0500000US39061
31,20.8,20.5,2.9,2.9,3,3,0500000US39063
32,24.5,15.7,2.1,0.8,2.1,0.9,0500000US39065
33,22.2,7,2.8,0.5,2.9,0.6,0500000US39067
34,21.7,11.2,3.3,1,3.3,1,0500000US39071
35,14.8,13,1.7,1.3,1.6,1.3,0500000US39073
36,34.6,6.9,8,0.7,7.2,0.7,0500000US39075
37,26.2,22.1,1.9,1.2,1.9,1.3,0500000US39077
38,20.1,15.2,2.1,1.2,2.1,1.3,0500000US39079
39,21.6,10.9,2.3,1,2.3,1,0500000US39081
40,20.9,13.5,2.9,1.5,3,1.6,0500000US39083
41,22.6,21.1,3.1,2.9,3.1,2.9,0500000US39085
42,17.1,10.2,2.1,0.9,2.1,1,0500000US39087
43,20.3,18.4,2.4,2.2,2.3,2.1,0500000US39089
44,22.5,18.9,3,2.3,3,2.4,0500000US39093
45,19.8,16.6,2.8,2.1,2.8,2.2,0500000US39095
46,20.9,15.6,3,2.1,3.1,2.1,0500000US39097
47,22.1,14.4,2.9,1.6,3.1,1.8,0500000US39099
48,21.4,14.4,2.5,1.5,2.6,1.5,0500000US39101
49,20.3,19.7,4.3,4.2,4.3,4.2,0500000US39103
50,22.1,6.2,3.2,0.5,3.4,0.5,0500000US39105
51,21,19,3.8,3.4,4,3.6,0500000US39107
52,23.9,22.4,2.5,2.3,2.5,2.3,0500000US39109
53,28,5.1,3.7,0.3,3.7,0.3,0500000US39111
54,20.8,17.3,2.6,1.8,2.6,1.9,0500000US39113
55,25.3,5.2,3.7,0.4,3.8,0.4,0500000US39115
56,20.9,15.2,2.1,1.1,2,1.1,0500000US39117
57,21.9,15.7,2.3,1.4,2.4,1.5,0500000US39119
58,24.7,10.1,3,1.2,3.3,1.1,0500000US39121
59,16.2,13.5,1.8,1.3,1.7,1.3,0500000US39123
60,17.7,17.4,1.8,1.8,1.8,1.8,0500000US39125
61,20.2,11.5,3,1,2.9,1.1,0500000US39127
62,20.5,16.8,2.2,1.7,2.3,1.7,0500000US39129
63,22.4,6.7,3.3,0.6,3.2,0.6,0500000US39131
64,19.4,18.2,2.9,2.7,2.9,2.7,0500000US39133
65,20.5,17.5,2.5,1.7,2.4,1.7,0500000US39135
66,16.4,16.1,3.3,3.3,3.3,3.3,0500000US39137
67,22,15.5,2.9,1.5,2.9,1.7,0500000US39139
68,16.5,15.3,2.1,1.9,2.1,1.9,0500000US39141
69,24.6,21.3,2.2,1.6,2.2,1.6,0500000US39143
70,17.2,10.4,2.2,1,2.2,1,0500000US39145
71,25.4,22.5,1.9,1.4,1.9,1.4,0500000US39147
72,21.8,20.3,2.9,2.6,2.8,2.6,0500000US39149
73,18.7,16.1,3.9,3.2,3.9,3.4,0500000US39153
74,23.7,16.1,2.8,1.5,2.8,1.6,0500000US39155
75,22,14.7,3.5,2.3,3.5,2.4,0500000US39157
76,20.4,20.3,3.1,3.1,3.3,3.3,0500000US39159
77,24.6,19.3,2.1,1.3,2.2,1.4,0500000US39161
78,23.7,5.3,3.4,0.3,3.5,0.3,0500000US39163
79,18.3,18.2,3.7,3.7,3.8,3.8,0500000US39165
80,20.5,12.2,3,1.5,2.8,1.4,0500000US39167
81,19.4,19,2,2,1.9,1.9,0500000US39171
82,19.5,19.3,2.6,2.5,2.7,2.7,0500000US39173
83,29.8,17,3.1,1,3,1.1,0500000US39175
84,20.7,10.6,3.6,1,3.6,1.1,0500000US39015
85,18.3,13.6,2.5,1.8,2.5,1.8,0500000US39091
86,22.9,17.8,3.5,2.7,3.7,2.9,0500000US39169
87,22.9,18.3,2.2,1.7,2.4,1.8,0500000US39069
88,21,16.9,3.8,3,3.8,3.1,0500000US39151
1,24.3,15.3,2.4,1.1,2.6,1.1,0500000US38003
2,6.4,3.1,1.2,0.1,1.3,0.2,0500000US38005
3,17.6,4.1,3.8,0.5,4.4,0.5,0500000US38007
4,12.9,12.6,1.3,1.2,1.2,1.2,0500000US38009
5,12.3,12.2,0.8,0.8,0.8,0.8,0500000US38011
6,11.8,3.5,3.2,0.1,3,0.1,0500000US38013
7,19.3,18.1,3.7,3.4,3.7,3.5,0500000US38015
8,21.5,21.2,2.4,2.4,2.5,2.5,0500000US38017
9,19.5,12.6,3.2,1.1,3.3,1,0500000US38019
10,21.6,17.6,2.5,1.4,2.3,1.4,0500000US38021
11,10.4,4.3,2.6,0.4,2.6,0.4,0500000US38023
12,3.2,3.2,0.5,0.5,0.5,0.5,0500000US38025
13,17.8,17.6,1.6,1.6,1.6,1.6,0500000US38027
14,24.5,4.8,7.1,0.2,7,0.2,0500000US38029
15,30.2,29.8,2,2,2,2,0500000US38031
16,9.7,4.4,2.9,0.5,3,0.5,0500000US38033
17,21.9,21.3,1.9,1.7,1.9,1.8,0500000US38035
18,25.3,6.3,7,0.5,7.4,0.5,0500000US38037
19,29.6,7.5,5.9,0.9,5.4,0.9,0500000US38039
20,17.9,7,4.3,0.5,4.1,0.5,0500000US38041
21,17.6,4.4,4,0.2,4.1,0.2,0500000US38043
22,28.3,7.9,5.2,0.4,5.4,0.4,0500000US38045
23,25.3,7.4,6.3,0.2,6.2,0.2,0500000US38047
24,14.6,7.3,3.7,0.7,3.6,0.7,0500000US38049
25,26.3,5.9,4,0.2,3.8,0.2,0500000US38051
26,8.3,7.1,2,1.4,2.2,1.7,0500000US38053
27,12.1,7,1.6,0.5,2.3,0.6,0500000US38055
28,10.5,10.4,1.3,1.3,1.2,1.2,0500000US38057
